,Date,Begining_Total_Amt,Begining_Cash_Amt,Begining_Long_Value,Begining_Short_Value,Begining_Margin,Long_Value_at_Open,Short_Value_at_Open,Margin_at_Open,Cash_at_Open,Long_Value_after_Close_Out,Short_Value_after_Close_Out,Margin_after_Close_Out,Cash_after_Close_Out,Long_Value_after_fill,Short_Value_after_fill,Margin_after_fill,Cash_after_fill,Long_Value_at_Close,Short_Value_at_Close,Margin_at_Close,Price_Adjustment,Ending_Cash_Amt,Ending_Total_Amt,P&L,Return
342,2020-05-12 00:00:00,146479.4467110866,6699.073303531972,121290.98081874847,117740.63078022003,23548.126156044007,121463.94897842407,118006.8316078186,23601.36632156372,6645.833138012258,103152.32954216003,88407.9915151596,17681.598303031922,14377.269808994619,114372.91967582703,96789.18160915375,19357.83632183075,21420.658353809686,110900.52867507935,95214.1632270813,19042.83264541626,0.0,21735.662030224175,148338.6481637996,1859.201452712994,0.012692575610147198
343,2020-05-13 00:00:00,148338.6481637996,21735.662030224175,110900.52867507935,95214.1632270813,19042.83264541626,110442.70889663696,94738.06070709229,18947.612141418456,21830.88253422198,73512.69913864136,60357.38108062744,12071.476216125488,30278.525269268364,97485.09782028198,77584.46172332764,15516.892344665526,42831.374382488575,95571.24126052856,75237.10086917877,15047.420173835755,0.0,43300.84655331835,152174.3384997295,3835.6903359298885,0.02585766004618307
344,2020-05-14 00:00:00,152174.3384997295,43300.84655331835,95571.24126052856,75237.10086917877,15047.420173835755,94050.42168140411,73728.40987873077,14745.681975746156,43602.58475140795,86435.12131214142,69491.20998859406,13898.241997718813,45002.7040254558,118013.1211900711,115276.20983600616,23055.241967201233,11414.800012394278,122365.19910049438,119863.56012439728,23972.712024879456,855.073716903571,11352.403671619626,153363.28584630226,1188.9473465727642,0.00781306071900472
345,2020-05-15 00:00:00,153363.28584630226,11352.403671619626,122365.19910049438,119863.56012439728,23972.712024879456,121674.36110210419,119235.71995449066,23847.143990898134,11477.971705600949,111201.87149143219,111399.56978702545,22279.913957405093,14007.893063221189,121953.71203708649,121116.16967105865,24223.233934211734,12256.515103840085,122470.41005420685,121743.24001407623,24348.648002815247,-133.62530517578125,11997.47573006079,154964.39462978765,1601.108783485397,0.010439974434885266
346,2020-05-18 00:00:00,154964.39462978765,11997.47573006079,122470.41005420685,121743.24001407623,24348.648002815247,126463.84097385406,126599.03238868713,25319.806477737427,11026.31725513861,126463.84097385406,126599.03238868713,25319.806477737427,11026.31725513861,126463.84097385406,126599.03238868713,25319.806477737427,11026.31725513861,128470.19990253448,128691.61019229889,25738.32203845978,0.0,10607.801694416257,154015.81429989263,-948.5803298950195,-0.006121279227794182
347,2020-05-19 00:00:00,154015.81429989263,10607.801694416257,128470.19990253448,128691.61019229889,25738.32203845978,127895.18733692169,128484.37925720215,25696.875851440433,10649.247881435605,127895.18733692169,128484.37925720215,25696.875851440433,10649.247881435605,127895.18733692169,128484.37925720215,25696.875851440433,10649.247881435605,125862.42160701752,127507.60796546936,25501.521593093872,0.0,10844.602139782166,152592.0382312052,-1423.776068687439,-0.009244349842641006
348,2020-05-20 00:00:00,152592.0382312052,10844.602139782166,125862.42160701752,127507.60796546936,25501.521593093872,127265.036860466,128916.76940250397,25783.353880500796,10562.769852375242,121716.55675792694,124658.60938358307,24931.721876716616,11624.878361652587,130503.10673618317,133510.10970401764,26702.02194080353,6582.363797291015,130936.49071979523,135455.7916316986,27091.158326339722,0.0,6193.227411754822,151431.49583311865,-1160.5423980865453,-0.007605523928634525
349,2020-05-21 00:00:00,151431.49583311865,6193.227411754822,130936.49071979523,135455.7916316986,27091.158326339722,130571.12858390808,134550.39751434326,26910.079502868655,6374.306235225889,124645.46848869324,127940.39751434326,25588.079502868655,8066.150593136045,130600.07860565186,134739.2977142334,26947.859542846683,6336.322258449766,130219.32145404816,135547.15816307068,27109.431632614138,-307.4584531408618,5867.291715541451,151213.39767505226,-218.0981580663938,-0.001440243041029876
350,2020-05-22 00:00:00,151213.39767505226,5867.291715541451,130219.32145404816,135547.15816307068,27109.431632614138,130944.77844047546,136263.46031951904,27252.69206390381,5724.031284251778,120011.15884971619,125061.06049346924,25012.21209869385,9091.443991038886,127505.95897483826,128601.8849143982,25720.37698287964,11552.034531016914,127072.9197473526,128091.67178535461,25618.334357070926,0.0,11654.077156825628,153642.39504870947,2428.9973736572138,0.0160633740859191
351,2020-05-26 00:00:00,153642.39504870947,11654.077156825628,127072.9197473526,128091.67178535461,25618.334357070926,130667.68921661377,132700.59410476685,26540.118820953372,10732.292692943181,130667.68921661377,132700.59410476685,26540.118820953372,10732.292692943181,130667.68921661377,132700.59410476685,26540.118820953372,10732.292692943181,131131.97147655487,133724.57446289062,26744.914892578126,0.0,10527.496621318427,152068.54410037573,-1573.8509483337402,-0.010243598115186762
352,2020-05-27 00:00:00,152068.54410037573,10527.496621318427,131131.97147655487,133724.57446289062,26744.914892578126,133814.30898571014,137683.85809707642,27536.771619415285,9735.639894481268,122661.72919750214,125557.52772903442,25111.505545806885,12826.425701549138,133050.42881298065,131196.727558136,26239.345511627198,8735.853083537664,135545.20851516724,132640.66552734375,26528.13310546875,0.0,8447.06548969611,153231.48726093635,1162.9431605606223,0.0076474932237991285
353,2020-05-28 00:00:00,153231.48726093635,8447.06548969611,135545.20851516724,132640.66552734375,26528.13310546875,137208.20084381104,133944.53457069397,26788.906914138795,8186.291681026065,137208.20084381104,133944.53457069397,26788.906914138795,8186.291681026065,137208.20084381104,133944.53457069397,26788.906914138795,8186.291681026065,133655.9380054474,131433.33283805847,26286.666567611697,-23.435566569205548,8665.096460983958,152526.11387393257,-705.3733870037831,-0.004603318806157705
354,2020-05-29 00:00:00,152526.11387393257,8665.096460983958,133655.9380054474,131433.33283805847,26286.666567611697,132277.2877817154,130778.51825141907,26155.703650283816,8796.059378311838,99894.23877048492,103191.64842033386,20638.329684066775,15717.862510407176,112603.33870792389,110450.92820549011,22090.185641098025,34156.10823805305,112119.73995304108,109572.51231765747,21914.502463531495,910.1734968996607,35241.96491251924,156236.13951140383,3710.0256374712626,0.02432387178327844
355,2020-06-01 00:00:00,156236.13951140383,35241.96491251924,112119.73995304108,109572.51231765747,21914.502463531495,112132.68913650513,109867.82552909851,21973.565105819704,35182.90227023103,112132.68913650513,109867.82552909851,21973.565105819704,35182.90227023103,112132.68913650513,109867.82552909851,21973.565105819704,35182.90227023103,113550.44093894958,110128.76928710938,22025.753857421878,0.0,35130.71351862886,157110.5835278604,874.4440164565749,0.005596938193629319
356,2020-06-02 00:00:00,157110.5835278604,35130.71351862886,113550.44093894958,110128.76928710938,22025.753857421878,114373.60028362274,111038.96656799316,22207.793313598635,34948.674062452104,114373.60028362274,111038.96656799316,22207.793313598635,34948.674062452104,114373.60028362274,111038.96656799316,22207.793313598635,34948.674062452104,115619.4303445816,112793.9716796875,22558.794335937502,0.0,34597.67304011324,156514.37054091433,-596.2129869460769,-0.0037948620236672374
357,2020-06-03 00:00:00,156514.37054091433,34597.67304011324,115619.4303445816,112793.9716796875,22558.794335937502,117497.14955329895,114802.80389404297,22960.560778808594,34195.906597242145,105555.62935066223,106574.4437866211,21314.88875732422,36823.609659559035,135079.65878868103,125751.3339881897,25150.26679763794,15134.144926343703,136721.1999425888,130851.49125671387,26170.298251342774,0.0,14114.11347263887,154660.45518768864,-1853.9153532256896,-0.011845016830202558
358,2020-06-04 00:00:00,154660.45518768864,14114.11347263887,136721.1999425888,130851.49125671387,26170.298251342774,135663.94839954376,130757.06639671326,26151.413279342654,14132.99844463899,122668.48865222931,116868.74621772766,23373.749243545535,17682.292188382886,135584.0188035965,132140.74633979797,26428.149267959598,12935.341644071363,137684.29057312012,134225.82737922668,26845.165475845337,688.7060977858564,13207.03153397148,155934.3547456414,1273.899557952769,0.00823675034711895
359,2020-06-05 00:00:00,155934.3547456414,13207.03153397148,137684.29057312012,134225.82737922668,26845.165475845337,143531.75073623657,139667.9396495819,27933.587929916383,12118.609079900434,98887.75049209595,77032.9413280487,15406.588265609742,27571.374863591842,120719.75122451782,92421.5017528534,18484.30035057068,33941.89743488091,120382.97932052612,90979.27629852295,18195.85525970459,0.0,34230.34252574701,163857.1559267785,7922.801181137096,0.05080856745173757
360,2020-06-08 00:00:00,163857.1559267785,34230.34252574701,120382.97932052612,90979.27629852295,18195.85525970459,121776.38959407806,92558.81862068176,18511.76372413635,33914.434061315245,121776.38959407806,92558.81862068176,18511.76372413635,33914.434061315245,121776.38959407806,92558.81862068176,18511.76372413635,33914.434061315245,121159.00095367432,93145.56703186035,18629.11340637207,0.0,33797.084379079526,162466.8868265893,-1390.269100189209,-0.008484640736779705
361,2020-06-09 00:00:00,162466.8868265893,33797.084379079526,121159.00095367432,93145.56703186035,18629.11340637207,118782.57964229584,90541.42599868774,18108.28519973755,34317.912585714046,118782.57964229584,90541.42599868774,18108.28519973755,34317.912585714046,118782.57964229584,90541.42599868774,18108.28519973755,34317.912585714046,119125.28200626373,89632.10425567627,17926.420851135255,-0.415375356154982,34499.36155896018,163946.2152800066,1479.3284534173144,0.009105415154512629
362,2020-06-10 00:00:00,163946.2152800066,34499.36155896018,119125.28200626373,89632.10425567627,17926.420851135255,119003.65047645569,90256.56923294067,18051.313846588135,34374.468563507304,112946.11050987244,83274.26933288574,16654.85386657715,35747.079675125344,142682.11050987244,96750.26878356934,19350.053756713867,8924.793906341774,138328.20866394043,94368.18029022217,18873.636058044434,0.0,9401.211605011207,160939.2304068911,-3006.9848731155216,-0.018341288745091427
363,2020-06-11 00:00:00,160939.2304068911,9401.211605011207,138328.20866394043,94368.18029022217,18873.636058044434,132133.28939914703,88062.01375579834,17612.40275115967,10662.444911895973,132133.28939914703,88062.01375579834,17612.40275115967,10662.444911895973,132133.28939914703,88062.01375579834,17612.40275115967,10662.444911895973,128199.65815925598,85890.13588523865,17178.02717704773,630.4113469948061,11727.231833002717,159919.13565418497,-1020.0947527061217,-0.006338384681765219
364,2020-06-12 00:00:00,159919.13565418497,11727.231833002717,128199.65815925598,85890.13588523865,17178.02717704773,133968.4186153412,90331.66402053833,18066.332804107667,10838.92620594278,133968.4186153412,90331.66402053833,18066.332804107667,10838.92620594278,133968.4186153412,90331.66402053833,18066.332804107667,10838.92620594278,131774.9199848175,88997.56904220581,17799.513808441163,-876.1841566879302,10229.561044921355,159510.7801660914,-408.3554880935699,-0.00255351235124615
365,2020-06-15 00:00:00,159510.7801660914,10229.561044921355,131774.9199848175,88997.56904220581,17799.513808441163,127587.86089515686,85586.24147796631,17117.24829559326,10911.826557769256,127587.86089515686,85586.24147796631,17117.24829559326,10911.826557769256,127587.86089515686,85586.24147796631,17117.24829559326,10911.826557769256,133047.55994415283,89320.2042427063,17864.04084854126,0.0,10165.034004821258,160460.78492492624,950.0047588348389,0.005955740156531375
366,2020-06-16 00:00:00,160460.78492492624,10165.034004821258,133047.55994415283,89320.2042427063,17864.04084854126,137981.05009937286,92911.56351089478,18582.312702178955,9446.762151183562,137981.05009937286,92911.56351089478,18582.312702178955,9446.762151183562,137981.05009937286,92911.56351089478,18582.312702178955,9446.762151183562,135848.08022117615,90613.60040092468,18122.720080184936,0.0,9906.354773177582,161967.90904373117,1507.1241188049316,0.009392476295750766
367,2020-06-17 00:00:00,161967.90904373117,9906.354773177582,135848.08022117615,90613.60040092468,18122.720080184936,136682.72077941895,90403.43418693542,18080.686837387086,9948.388015975432,136682.72077941895,90403.43418693542,18080.686837387086,9948.388015975432,136682.72077941895,90403.43418693542,18080.686837387086,9948.388015975432,134587.86827754974,89762.18259239197,17952.436518478393,0.0,10076.638334884125,161559.11490863748,-408.79413509368896,-0.002523920556283251
368,2020-06-18 00:00:00,161559.11490863748,10076.638334884125,134587.86827754974,89762.18259239197,17952.436518478393,133181.94053077698,88613.63543510437,17722.727087020874,10306.347766341643,133181.94053077698,88613.63543510437,17722.727087020874,10306.347766341643,133181.94053077698,88613.63543510437,17722.727087020874,10306.347766341643,134338.52058696747,89540.79278564453,17908.158557128907,0.0,10120.91629623361,161531.15702480264,-27.957883834838867,-0.00017305048898447602
369,2020-06-19 00:00:00,161531.15702480264,10120.91629623361,134338.52058696747,89540.79278564453,17908.158557128907,136821.37972068787,91089.47561073303,18217.89512214661,9811.179731215909,136821.37972068787,91089.47561073303,18217.89512214661,9811.179731215909,136821.37972068787,91089.47561073303,18217.89512214661,9811.179731215909,132423.4596710205,88760.90612602234,17752.18122520447,0.0,10276.893628158048,160395.98276847787,-1135.174256324768,-0.007027586982184901
370,2020-06-22 00:00:00,160395.98276847787,10276.893628158048,132423.4596710205,88760.90612602234,17752.18122520447,132077.04036521912,88669.04424095154,17733.808848190307,10295.26600517221,132077.04036521912,88669.04424095154,17733.808848190307,10295.26600517221,132077.04036521912,88669.04424095154,17733.808848190307,10295.26600517221,133323.52805137634,88544.77581596375,17708.95516319275,0.0,10320.119690169768,161512.1814588923,1116.1986904144287,0.006959018992549181
371,2020-06-23 00:00:00,161512.1814588923,10320.119690169768,133323.52805137634,88544.77581596375,17708.95516319275,135192.94949626923,89698.81234550476,17939.76246910095,10089.312384261566,135192.94949626923,89698.81234550476,17939.76246910095,10089.312384261566,135192.94949626923,89698.81234550476,17939.76246910095,10089.312384261566,133939.06096458435,89575.44410133362,17915.088820266723,0.0,10113.986033095794,161097.04608673044,-415.13537216186523,-0.002570303790166592
372,2020-06-24 00:00:00,161097.04608673044,10113.986033095794,133939.06096458435,89575.44410133362,17915.088820266723,131997.49971485138,88583.52475357056,17716.704950714113,10312.369902648405,131997.49971485138,88583.52475357056,17716.704950714113,10312.369902648405,131997.49971485138,88583.52475357056,17716.704950714113,10312.369902648405,128297.97006320953,85448.80250358582,17089.760500717162,0.0,10939.314352645355,159582.59678310342,-1514.4493036270142,-0.009400850856145893
373,2020-06-25 00:00:00,159582.59678310342,10939.314352645355,128297.97006320953,85448.80250358582,17089.760500717162,127366.13998317719,84311.62259674072,16862.324519348145,11166.750334014372,113761.9901266098,75630.50289154053,15126.100578308105,14285.681723510223,124187.5897359848,88286.22283172607,17657.244566345216,16141.98749798532,126990.34937858582,90099.14583015442,18019.829166030886,168.96705724925778,15948.369955548907,163705.79680834737,4123.200025243947,0.02583740400494918
374,2020-06-26 00:00:00,163705.79680834737,15948.369955548907,126990.34937858582,90099.14583015442,18019.829166030886,125874.60010623932,89498.39474487305,17899.67894897461,16068.520172605182,125874.60010623932,89498.39474487305,17899.67894897461,16068.520172605182,125874.60010623932,89498.39474487305,17899.67894897461,16068.520172605182,122788.58059501648,87150.48233318329,17430.09646663666,0.0,16538.102654943134,162452.69152174916,-1253.1052865982056,-0.0076546176801865675
375,2020-06-29 00:00:00,162452.69152174916,16538.102654943134,122788.58059501648,87150.48233318329,17430.09646663666,123978.69039440155,87782.26523590088,17556.453047180177,16411.746074399616,123978.69039440155,87782.26523590088,17556.453047180177,16411.746074399616,123978.69039440155,87782.26523590088,17556.453047180177,16411.746074399616,124198.97229290009,89237.42627716064,17847.48525543213,2503.7063878923655,18624.42025404003,164279.8456635478,1827.1541417986446,0.011247299904255666
376,2020-06-30 00:00:00,164279.8456635478,18624.42025404003,124198.97229290009,89237.42627716064,17847.48525543213,123481.12033462524,88893.82147216797,17778.764294433593,18693.141215038566,123481.12033462524,88893.82147216797,17778.764294433593,18693.141215038566,123481.12033462524,88893.82147216797,17778.764294433593,18693.141215038566,126264.75850009918,90075.62349319458,18015.124698638916,0.0,18456.780810833243,165507.43465471294,1227.588991165132,0.007472547750496961
377,2020-07-01 00:00:00,165507.43465471294,18456.780810833243,126264.75850009918,90075.62349319458,18015.124698638916,126241.85003852844,90412.69996070862,18082.539992141723,18389.365517330436,126241.85003852844,90412.69996070862,18082.539992141723,18389.365517330436,126241.85003852844,90412.69996070862,18082.539992141723,18389.365517330436,124662.96140193939,89531.14395523071,17906.228791046142,0.0,18565.676718426017,164450.11709451702,-1057.3175601959229,-0.006388338761951894
378,2020-07-02 00:00:00,164450.11709451702,18565.676718426017,124662.96140193939,89531.14395523071,17906.228791046142,126940.82114982605,91186.39538764954,18237.279077529907,18234.62643194225,126940.82114982605,91186.39538764954,18237.279077529907,18234.62643194225,126940.82114982605,91186.39538764954,18237.279077529907,18234.62643194225,124986.79884529114,89856.3408203125,17971.2681640625,0.0,18500.637345409657,164448.75767278697,-1.359421730041504,-8.266468604945912e-06
379,2020-07-06 00:00:00,164448.75767278697,18500.637345409657,124986.79884529114,89856.3408203125,17971.2681640625,127406.74238395691,91816.80485534668,18363.360971069338,18108.54453840282,127406.74238395691,91816.80485534668,18363.360971069338,18108.54453840282,127406.74238395691,91816.80485534668,18363.360971069338,18108.54453840282,126359.58938694,90658.7759552002,18131.75519104004,0.0,18340.15031843212,165019.11307954817,570.3554067611985,0.0034682865035445694
380,2020-07-07 00:00:00,165019.11307954817,18340.15031843212,126359.58938694,90658.7759552002,18131.75519104004,125076.33942127228,89598.72718811035,17919.74543762207,18552.16007185009,125076.33942127228,89598.72718811035,17919.74543762207,18552.16007185009,125076.33942127228,89598.72718811035,17919.74543762207,18552.16007185009,123327.3689403534,88701.48680877686,17740.297361755373,0.0,18731.608147716786,163944.18177938487,-1074.9313001632981,-0.006513980593539628
381,2020-07-08 00:00:00,163944.18177938487,18731.608147716786,123327.3689403534,88701.48680877686,17740.297361755373,123593.10035419464,88774.74651908875,17754.94930381775,18716.95620565441,99985.7396364212,79138.74683952332,15827.749367904664,22666.84876949718,117420.33926486969,94379.66694450378,18875.933388900758,31658.66096218517,117664.4623336792,94561.81602859497,18912.363205718993,-1605.5295037897304,30016.701641577205,166643.02594501348,2698.8441656286013,0.016461969777374356
382,2020-07-09 00:00:00,166643.02594501348,30016.701641577205,117664.4623336792,94561.81602859497,18912.363205718993,117545.86828517914,94319.18415641785,18863.83683128357,30065.22801601263,117545.86828517914,94319.18415641785,18863.83683128357,30065.22801601263,117545.86828517914,94319.18415641785,18863.83683128357,30065.22801601263,116514.35228538513,92870.53216171265,18574.10643234253,0.0,30354.958414953668,167184.19976360173,541.1738185882568,0.003247503551494713
383,2020-07-10 00:00:00,167184.19976360173,30354.958414953668,116514.35228538513,92870.53216171265,18574.10643234253,117282.25086021423,92664.45965194702,18532.891930389404,30396.172916906795,117282.25086021423,92664.45965194702,18532.891930389404,30396.172916906795,117282.25086021423,92664.45965194702,18532.891930389404,30396.172916906795,117718.27003765106,94111.8636264801,18822.37272529602,0.0,30106.69212200018,167146.7860511002,-37.41371250152588,-0.00022378737078281814
384,2020-07-13 00:00:00,167146.7860511002,30106.69212200018,117718.27003765106,94111.8636264801,18822.37272529602,118854.021692276,95071.69756889343,19014.339513778687,29914.725333517512,118854.021692276,95071.69756889343,19014.339513778687,29914.725333517512,118854.021692276,95071.69756889343,19014.339513778687,29914.725333517512,116812.34910583496,94480.6301689148,18896.12603378296,0.0,30032.93881351324,165872.0985768494,-1274.6874742507935,-0.007626156053405031
385,2020-07-14 00:00:00,165872.0985768494,30032.93881351324,116812.34910583496,94480.6301689148,18896.12603378296,116672.78957366943,94523.49737358093,18904.699474716188,30024.36537258001,116672.78957366943,94523.49737358093,18904.699474716188,30024.36537258001,116672.78957366943,94523.49737358093,18904.699474716188,30024.36537258001,118847.760430336,95590.01918792725,19118.00383758545,0.0,29811.06100971075,166798.120882338,926.0223054885864,0.005582749078559197
386,2020-07-15 00:00:00,166798.120882338,29811.06100971075,118847.760430336,95590.01918792725,19118.00383758545,120625.37058925629,97215.16896438599,19443.0337928772,29486.031054419,120625.37058925629,97215.16896438599,19443.0337928772,29486.031054419,120625.37058925629,97215.16896438599,19443.0337928772,29486.031054419,119948.13039016724,98268.72853088379,19653.74570617676,0.0,29275.31914111944,165219.7814992127,-1578.3393831253052,-0.009462572928136825
387,2020-07-16 00:00:00,165219.7814992127,29275.31914111944,119948.13039016724,98268.72853088379,19653.74570617676,118908.21006393433,97528.93241119385,19505.78648223877,29423.278365057427,118908.21006393433,97528.93241119385,19505.78648223877,29423.278365057427,118908.21006393433,97528.93241119385,19505.78648223877,29423.278365057427,119088.36010074615,97686.12628364563,19537.225256729125,0.0,29391.839590567073,164942.61345702977,-277.16804218292236,-0.001677571775412638
388,2020-07-17 00:00:00,164942.61345702977,29391.839590567073,119088.36010074615,97686.12628364563,19537.225256729125,119165.86874580383,98172.19141769409,19634.43828353882,29294.626563757378,119165.86874580383,98172.19141769409,19634.43828353882,29294.626563757378,119165.86874580383,98172.19141769409,19634.43828353882,29294.626563757378,118940.99911880493,97424.50925636292,19484.901851272585,0.0,29444.162996023613,165056.86950237126,114.2560453414917,0.0006927018006250838
389,2020-07-20 00:00:00,165056.86950237126,29444.162996023613,118940.99911880493,97424.50925636292,19484.901851272585,118645.1295042038,96996.48727798462,19399.297455596923,29529.767391699275,118645.1295042038,96996.48727798462,19399.297455596923,29529.767391699275,118645.1295042038,96996.48727798462,19399.297455596923,29529.767391699275,119280.20938491821,97150.57254981995,19430.11450996399,0.0,29498.950337332208,165670.0164750275,613.14697265625,0.003714761915119451
390,2020-07-21 00:00:00,165670.0164750275,29498.950337332208,119280.20938491821,97150.57254981995,19430.11450996399,119650.35888671875,97837.88060760498,19567.576121520997,29361.4887257752,119650.35888671875,97837.88060760498,19567.576121520997,29361.4887257752,119650.35888671875,97837.88060760498,19567.576121520997,29361.4887257752,120196.67194461823,97973.92702674866,19594.785405349732,0.0,29334.279441946466,165763.12455779884,93.10808277133037,0.0005620092564267062
391,2020-07-22 00:00:00,165763.12455779884,29334.279441946466,120196.67194461823,97973.92702674866,19594.785405349732,120118.0007019043,97753.52244377136,19550.704488754272,29378.360358541926,112757.6805267334,93662.68981742859,18732.537963485716,30789.405816763363,137708.08094787598,108744.93981742859,21748.987963485717,9997.094317373714,137070.12976551056,109844.70989894867,21968.941979789735,0.0,9777.140301069696,165124.24251912543,-638.8820386734151,-0.003854186752196792
392,2020-07-23 00:00:00,165124.24251912543,9777.140301069696,137070.12976551056,109844.70989894867,21968.941979789735,136483.2282409668,109674.23828315735,21934.84765663147,9811.23462422796,126997.94839477539,103438.07824897766,20687.615649795534,12433.075086386163,136195.0486717224,113933.22812843323,22786.645625686648,11368.106447775323,135867.53871440887,113915.40978717804,22783.08195743561,0.0,11371.67011602636,167115.57142275092,1991.3289036254864,0.012059579340052638
393,2020-07-24 00:00:00,167115.57142275092,11371.67011602636,135867.53871440887,113915.40978717804,22783.08195743561,135371.3295841217,113150.0604801178,22630.01209602356,11524.739977438408,135371.3295841217,113150.0604801178,22630.01209602356,11524.739977438408,135371.3295841217,113150.0604801178,22630.01209602356,11524.739977438408,135206.05956459045,113213.07083415985,22642.614166831972,0.0,11512.137906629998,167156.43122595068,40.859803199768066,0.00024450027518025443
394,2020-07-27 00:00:00,167156.43122595068,11512.137906629998,135206.05956459045,113213.07083415985,22642.614166831972,135915.8314962387,113019.17970466614,22603.83594093323,11550.91613252874,135915.8314962387,113019.17970466614,22603.83594093323,11550.91613252874,135915.8314962387,113019.17970466614,22603.83594093323,11550.91613252874,136496.1999349594,112787.97974872589,22557.59594974518,0.0,11597.15612371679,168871.6626817536,1715.2314558029175,0.01026123519880838
395,2020-07-28 00:00:00,168871.6626817536,11597.15612371679,136496.1999349594,112787.97974872589,22557.59594974518,135762.66863155365,112569.8095035553,22513.96190071106,11640.79017275091,135762.66863155365,112569.8095035553,22513.96190071106,11640.79017275091,135762.66863155365,112569.8095035553,22513.96190071106,11640.79017275091,135037.41809749603,112524.29971504211,22504.859943008425,0.0,11649.892130453545,167676.560877974,-1195.101803779602,-0.007076982513234481
396,2020-07-29 00:00:00,167676.560877974,11649.892130453545,135037.41809749603,112524.29971504211,22504.859943008425,135020.81117725372,112948.22021865845,22589.644043731692,11565.108029730278,135020.81117725372,112948.22021865845,22589.644043731692,11565.108029730278,135020.81117725372,112948.22021865845,22589.644043731692,11565.108029730278,137010.95028972626,114893.62836456299,22978.7256729126,0.0,11176.026400549372,167280.76442068335,-395.7964572906494,-0.002360475758914741
397,2020-07-30 00:00:00,167280.76442068335,11176.026400549372,137010.95028972626,114893.62836456299,22978.7256729126,133961.40895938873,113440.23001384735,22688.04600276947,11466.706070692499,133961.40895938873,113440.23001384735,22688.04600276947,11466.706070692499,133961.40895938873,113440.23001384735,22688.04600276947,11466.706070692499,135654.93989562988,113984.09018707275,22796.818037414552,0.0,11357.934036047418,166834.2922040772,-446.47221660614014,-0.0026689991413677227
398,2020-07-31 00:00:00,166834.2922040772,11357.934036047418,135654.93989562988,113984.09018707275,22796.818037414552,134751.790350914,113466.0684375763,22693.21368751526,11461.53838594671,134751.790350914,113466.0684375763,22693.21368751526,11461.53838594671,134751.790350914,113466.0684375763,22693.21368751526,11461.53838594671,134666.13959407806,113106.95005321503,22621.39001064301,0.0,11533.362062818962,166722.6320363831,-111.6601676941209,-0.0006692878677336581
399,2020-08-03 00:00:00,166722.6320363831,11533.362062818962,134666.13959407806,113106.95005321503,22621.39001064301,135569.86940860748,113238.0602722168,22647.61205444336,11507.140019018609,135569.86940860748,113238.0602722168,22647.61205444336,11507.140019018609,135569.86940860748,113238.0602722168,22647.61205444336,11507.140019018609,136137.29147529602,113186.06890392303,22637.21378078461,0.0,11517.538292677362,168114.66506689307,1392.0330305099778,0.008349394521352093
400,2020-08-04 00:00:00,168114.66506689307,11517.538292677362,136137.29147529602,113186.06890392303,22637.21378078461,135901.88140678406,113153.88897895813,22630.777795791626,11523.974277670344,135901.88140678406,113153.88897895813,22630.777795791626,11523.974277670344,135901.88140678406,113153.88897895813,22630.777795791626,11523.974277670344,137270.10028362274,114400.0098400116,22880.00196800232,0.0,11274.750105459649,168033.53293913123,-81.13212776184082,-0.0004825999428994385
401,2020-08-05 00:00:00,168033.53293913123,11274.750105459649,137270.10028362274,114400.0098400116,22880.00196800232,136517.69724559784,115303.15968990326,23060.631937980652,11094.120135481318,136517.69724559784,115303.15968990326,23060.631937980652,11094.120135481318,136517.69724559784,115303.15968990326,23060.631937980652,11094.120135481318,136094.5108795166,115794.97874355316,23158.995748710633,0.0,10995.756324751337,165462.97463148352,-2570.558307647705,-0.01529788883614599
402,2020-08-06 00:00:00,165462.97463148352,10995.756324751337,136094.5108795166,115794.97874355316,23158.995748710633,135258.7312221527,115360.52131938934,23072.10426387787,11082.6478095841,135258.7312221527,115360.52131938934,23072.10426387787,11082.6478095841,135258.7312221527,115360.52131938934,23072.10426387787,11082.6478095841,136070.90105438232,116749.27979850769,23349.85595970154,0.0,10804.89611376043,164485.0637513947,-977.9108800888353,-0.005910149278210565
403,2020-08-07 00:00:00,164485.0637513947,10804.89611376043,136070.90105438232,116749.27979850769,23349.85595970154,135293.2298822403,116287.25263786316,23257.450527572633,10897.301545889337,135293.2298822403,116287.25263786316,23257.450527572633,10897.301545889337,135293.2298822403,116287.25263786316,23257.450527572633,10897.301545889337,137029.64981269836,118267.62027549744,23653.52405509949,0.0,10501.22801836248,163925.472032721,-559.591718673677,-0.0034020822676000093
404,2020-08-10 00:00:00,163925.472032721,10501.22801836248,137029.64981269836,118267.62027549744,23653.52405509949,137048.54917621613,119969.74180221558,23993.948360443115,10160.803713018855,137048.54917621613,119969.74180221558,23993.948360443115,10160.803713018855,137048.54917621613,119969.74180221558,23993.948360443115,10160.803713018855,137674.33046722412,120339.30011844635,24067.86002368927,0.0,10086.8920497727,162498.47284429785,-1426.9991884231567,-0.00870517053102226
405,2020-08-11 00:00:00,162498.47284429785,10086.8920497727,137674.33046722412,120339.30011844635,24067.86002368927,139672.70056724548,122103.70955276489,24420.74191055298,9734.01016290899,128237.4501991272,112575.20952033997,22515.041904067995,13097.800055754144,138665.280418396,119809.70952033997,23961.941904067997,9255.321452413995,137543.0197467804,118878.19911193848,23775.639822387697,0.0,9441.623534094295,165484.2743809571,2985.8015366592444,0.018374335982345925
