,index,Y,X,alpha,beta,t-stat,p-value,r-sq,ADF p-value,Coint Strength,Coint Strength p-value,Coint Strength Rsq,Mean_Eq,Theta,Theta p-value,OU R-sq,Var_Eq
1452,39061,AXP,DEO,-0.5668126423641854,1.564662498259236,86.11589065567048,0.0,0.907599445352386,0.0159862033826249,-0.0347650336488144,0.000650081599577,0.2899236492338911,-0.5763190369330994,10.209152450737191,0.0,0.9092135740562332,0.00956201009581558
1453,39075,AXP,DTE,-1.1610503682400068,2.0682762417621063,55.466049142332224,1.6380360838343254e-268,0.8029483421038972,0.0242193162824204,-0.0182095116459686,0.0058274056062283,0.3568188733947146,-1.1660775449878622,8.103810994928077,0.0,0.9382632394197853,0.01731452778821068
1454,39097,AXP,ENB,-0.6623001677930037,1.6326375186923665,70.55388647604288,0.0,0.8683028717157741,0.0139805130132458,-0.0205997575438679,0.0098259396493456,0.3746978894853117,-0.6628890930329533,9.298040647282436,0.0,0.9289349363903088,0.011670553680474203
1455,39134,AXP,FITBI,-2.0144151410757427,2.900005943018956,37.05580509214508,4.6037826501421463e-172,0.6452288886010982,0.0434746676749908,-0.012095266605539,0.0272100782307215,0.2015102291693555,-2.0142631170202723,5.692160310931321,0.0,0.9557800065591153,0.03149136884805943
1456,39154,AXP,GIB,-0.768735821409101,1.6962499293142543,61.28266826057871,2.852738789704505e-295,0.8326152204503998,0.019577155525513,-0.0241451748483843,0.0016470954816107,0.2617667195005184,-0.7675910760609305,7.787734621498751,0.0,0.9396332133233152,0.01494925783467247
1457,39158,AXP,GLPI,-0.2247423427265436,1.1392659678709536,58.49133607192064,1.2150834567649709e-282,0.8192152147283992,0.0041797591951194,-0.0190715739254137,0.0078578085355915,0.3034110901693579,-0.22965093935265687,7.924544324404936,0.0,0.9395392446976419,0.015898373098757426
1458,39175,AXP,HES,0.0824122973842207,1.0466098427664194,58.22203788120199,2.106238642019609e-281,0.8178442958367214,0.0056709105330908,-0.005217491516267,0.0489633945237822,0.324527309036118,-0.21916989119212446,8.516175369729323,0.0,0.9358448357003059,0.02402899065150066
1459,39192,AXP,IBM,-1.4412127577546308,2.260965159438535,38.25333252463002,7.143303248242861e-179,0.6596519581727616,0.0140463660863203,-0.0109316924781754,0.0355479662851197,0.3114109414594701,-1.447433285531237,7.189160382159575,0.0,0.9457873176356926,0.029473082582224017
1460,39198,AXP,IFF,-0.8183768340692954,2.141927704358765,32.98154717579488,1.929322735222611e-148,0.5902934726145019,0.0228633616495054,-0.0117105155405899,0.0208358422696519,0.2113933857101758,-0.7990214490701885,6.11481452615357,0.0,0.9562493196197965,0.03344092282824583
1461,39217,AXP,IX,-0.3806460836693905,1.6145085995424375,54.76151735235093,3.737006907067097e-265,0.7988717521922273,0.0242349412255418,-0.0160221033156953,0.0251784749267572,0.2312378600335612,-0.37376111208156787,7.00244367003719,0.0,0.9491769160446193,0.016706979362561967
1462,39228,AXP,KB,-0.0747214752691714,1.531253034438837,42.81642165970968,3.5715774611942695e-204,0.7082966570501553,0.0208293058428011,-0.0191752146310098,0.0009138762296824,0.2683786504287186,-0.034658314402270594,5.273270621471291,0.0,0.9678457195566051,0.020084769857666482
1463,39229,AXP,KDP,-0.6750595841078446,1.6281661487299537,51.00217970755048,8.596452682393089e-247,0.7750447006611353,0.0075376933733689,-0.02490115656744,0.0006651027969771,0.0980118231755627,-0.6797320702791348,8.296317674396178,0.0,0.9361112801044358,0.020005948670896584
1464,39243,AXP,LAMR,-0.015590338680151,1.0114533150297644,109.72006575142969,0.0,0.9409856236978376,0.0021053283586483,-0.0357802110021291,0.0006733608649146,0.4606883942448904,-0.02265353467673839,11.900500139078508,0.0,0.895669519081893,0.006795417874927405
1465,39282,AXP,MET,0.068051442378659,1.0188521220778146,98.78407447198988,0.0,0.9281861569462552,0.0087592100755317,-0.0322057889347388,0.0002189245071252,0.5915000538984572,0.07186959170453931,7.845197132099495,0.0,0.9411123952329111,0.006205319137169309
1466,39294,AXP,MO,-0.7685480769235931,2.052956034641858,37.34058004247569,1.0911417050869669e-173,0.6487259318711631,0.0427379576999904,-0.0129900819518145,0.0180589121044266,0.2037818744539397,-0.7452592540819745,5.271561038260404,0.0,0.9620602924296389,0.028755878039066048
1467,39333,AXP,NTRS,-0.3740883848387847,1.430862626936488,79.54868257342335,0.0,0.8934066416911468,0.008457151472956,-0.0258095265355891,0.0007779224869302,0.5287760674809403,-0.3740855314874096,8.109539526724404,0.0,0.9376389742755473,0.009456276920809034
1468,39364,AXP,PEG,-1.3038886732683703,2.212788484284036,46.28439800778517,1.1316276104918532e-222,0.7394076545203268,0.0292314891632317,-0.0149409470042864,0.0169466643654538,0.2366661791997891,-1.3135590741524827,7.38932123134816,0.0,0.9426621122954806,0.023261239423277555
1469,39367,AXP,PFG,0.0155687088379504,1.0344191484249383,86.468300660125,0.0,0.9082821466821406,0.0444521238372361,-0.0215971359108144,0.004802870085781,0.5966544017065328,0.01037129390317413,6.025632095454583,0.0,0.9503689503622784,0.008644488993947898
1470,39376,AXP,PM,-0.5269298423805483,1.3754145008139842,64.1414201736058,8.159492312667621e-308,0.8449412370812793,0.0031720057970897,-0.0213161868290325,0.0085967654362897,0.2395318310514127,-0.5322644128443134,9.22989307710465,0.0,0.9314203374573993,0.013326365560995616
1471,39377,AXP,PNC,-0.1203846575565886,1.0596570694124507,113.43174148199122,0.0,0.9445739756573066,0.0475509566298684,-0.0127339510312279,0.0276612212252606,0.5841057077188792,-0.0453842001027201,5.987623875746455,0.0,0.9501139014479737,0.008494316858234182
1472,39421,AXP,RY,-0.2114398059261007,1.228040871276981,108.98135668028128,0.0,0.9402308566326256,0.0028844945358945,-0.0389296583477224,0.0001687833169028,0.5218268327412465,-0.21459394536534027,10.069529879010604,0.0,0.920233676635109,0.005506350208306459
1473,39470,AXP,SYK,-0.3827382286827289,1.2059487484553957,58.52230459085882,8.757286455514695e-283,0.8193719465046911,0.0345980454720756,-0.0203789622783225,0.0017808540405962,0.4224005518839775,-0.39250299316136006,5.677233835401937,0.0,0.9584059079631781,0.015089407484991671
1474,39478,AXP,TD,-0.1558186915052533,1.2300477282460918,94.678000939118,0.0,0.922316502245134,0.0260170720662036,-0.0281028417052086,0.0018334079056536,0.5282303153801736,-0.16100758459178366,7.140220110830223,0.0,0.9394082256329883,0.007571573313891242
1475,39494,AXP,TM,-0.5106356249194934,1.5134958899439193,64.07493824496287,1.5812289741964779e-307,0.8446693092340308,0.0064368658180103,-0.0233429154123207,0.0037545977478117,0.2447029729233965,-0.5156698243671771,7.294683009708996,0.0,0.9425565641960991,0.014072459314834272
1476,39515,AXP,TU,-0.5729154847855598,1.553230559292026,70.8709917111663,0.0,0.8693251066836375,0.0190439271023159,-0.0256307251785424,0.0020185432450249,0.3249384768115827,-0.5803107569406025,7.197441202965553,0.0,0.9423525014872955,0.012036171694141022
1477,39541,AXP,VLYPO,-1.5525197278021954,2.451219055802403,45.27945196150717,2.2265972353411324e-217,0.7308597401781081,0.0186775140672669,-0.0140179232978,0.0292078305028905,0.1723119120283869,-1.5521198071646924,9.767415364939257,0.0,0.925230210520238,0.023920506027347452
1478,39552,AXP,WAB,-0.44434085577824,1.7109294127842758,54.01846154153114,1.3882753648596064e-261,0.7944456316844479,0.0059107558546183,-0.0183561378427375,0.0035241536769436,0.3914437099348529,-0.43442978741555127,7.907865970132474,0.0,0.9439511032698826,0.016715219980101892
1479,39571,AXP,WPP,0.1154681493031848,1.0641194283483149,65.46810232425987,1.661571838e-313,0.8502302810183626,0.0428833351953672,-0.0230992434631023,0.0019829233731848,0.3723953656713761,0.12078465716270616,6.256998579974134,0.0,0.9539667753514152,0.012584547995337309
1480,39621,AZN,BMY,0.0445656307282814,1.1574199977734112,43.21356160342558,2.521755534316187e-206,0.712097097278217,0.0419742777074642,-0.0184473126525098,0.0050840011424445,0.1922183232143771,0.06470210052451211,5.417056889238091,0.0,0.9601817557326776,0.013431462396364564
1481,39655,AZN,CHT,-0.8270822593194244,1.95816329630592,50.983293920377,1.067746427001034e-246,0.774915528710189,0.0332431930884085,-0.0260710375590546,0.001128793070973,0.0681896056341253,-0.8267256607445032,7.371031879281055,0.0,0.9432972154406333,0.011093821262002972
1482,39668,AZN,CNC,0.2187329813796911,1.07955786592931,25.329408167380503,6.220320535531631e-103,0.4593932428667374,0.0368625104354866,-0.0136029859148838,0.0076205051174532,0.0914105136560974,0.23063581501954414,5.394763194101608,0.0,0.9617500723995475,0.024310454896832385
1483,39718,AZN,DUKB,-1.676342892435563,2.540681564163733,60.26146019138923,1.0745027563363134e-290,0.8278787848348557,0.0016998056145487,-0.0302145465919438,0.000937515749671,0.0821612234693719,-1.6782411464590576,13.049190960521322,0.0,0.9035811765961843,0.008324714329466867
1484,39750,AZN,ES,-0.3886978591495634,1.3147737528701464,33.61509184963455,3.7215440822775643e-152,0.5994640563944953,0.0142183082444716,-0.0131586921052923,0.0250356077824446,0.1092373235697513,-0.3909967639043651,7.304202574515856,0.0,0.9439837009532471,0.019708705864478402
1485,39775,AZN,FITBI,-1.1320977730187274,2.1791050529416904,37.69601567829111,1.0341369202921662e-175,0.6530314296135868,0.0105909319705389,-0.0153744399315975,0.0158881735491506,0.0908299324430081,-1.1279817053419712,7.779612656359712,0.0,0.9401100539079535,0.017173421018882782
1486,39797,AZN,GIS,-0.2375594561987924,1.036562502929914,54.8535436895981,1.356450823872179e-265,0.7994107860711264,0.0005577728800114,-0.0282440590508379,0.0008277184913526,0.0826669009930045,-0.2464592337895298,11.48496047915282,0.0,0.9165190452258367,0.009461662916738856
1487,39865,AZN,JKHY,-0.3934450907762988,1.4043907398892654,38.70697676981775,1.9589916001297905e-181,0.6649254700916509,0.0077236992639139,-0.0164126549035068,0.0102611649160834,0.1182507553352296,-0.3881715452964995,8.39308309660602,0.0,0.9344238514095188,0.01687533268411616
1488,39868,AZN,K,-0.8579363015084929,1.920049254856784,40.0708261450426,4.470145104230126e-189,0.6801756934887704,0.0004976376441344,-0.0167863609083898,0.0125866340562358,0.072830626612974,-0.853554073389134,11.008052276179159,0.0,0.9161091213905386,0.015867737018537872
1489,39898,AZN,LNT,-0.2762076871763918,1.250997080616948,36.463072362565775,1.1416468112575711e-168,0.6378124990781044,0.0327574356017859,-0.0160852851869457,0.0092435914696528,0.1053573313870235,-0.2818393710955201,6.164769613767268,0.0,0.9518497261756067,0.01807516995750627
1490,40088,AZN,SNY,-0.591574777502558,1.666866641414657,72.92308970660521,0.0,0.8756746710008221,0.0010321892704032,-0.0365218782755238,0.0001059438081315,0.2941620761781636,-0.5876536399433313,14.032390693404913,0.0,0.8941354394931759,0.0061732459008848875
1491,40116,AZN,TBB,-2.151848445483884,2.8413736552377715,50.99939423287494,8.875731033720574e-247,0.7750256553373763,0.0004402643711988,-0.0261147727858064,0.0010164177417582,0.0896325236334562,-2.15949920719717,10.729369093909204,0.0,0.9284446330760229,0.00964847042728861
1492,40117,AZN,TBC,-1.6089901820081436,2.420417281833972,58.2523453563716,1.5272018988920336e-281,0.8179993020314872,0.0008243776966337,-0.0278168603561957,0.0016037684256579,0.0928263482412715,-1.6142501804172056,10.748046867049128,0.0,0.9229864123491309,0.008439795221103028
1493,40157,AZN,TVE,-3.861598828172881,4.743884392378087,58.02528580227185,1.7020399495405632e-280,0.8168335451225361,4.157031536738937e-05,-0.0255324208764126,0.0060174224127077,0.0151807264186547,-3.8623749981381077,25.685719187118227,5.313275584101565e-280,0.8166931024887073,0.008992368474250107
1494,40201,AZN,WEC,-0.3164100258744629,1.230611384037514,29.642468551379675,1.1267866591181247e-128,0.5378520423339861,0.0303296189726288,-0.0118556029271326,0.0323722865792252,0.0835442110761546,-0.31711029359968745,6.212567525467452,0.0,0.9519877320535827,0.02281634540530985
1495,40219,AZN,XEL,-0.4562945578334427,1.342050909047133,39.24102414073633,1.944618126910937e-184,0.6710036054418373,0.0237761391687229,-0.0156475670872208,0.014430421213419,0.1326825218366648,-0.4571728239538978,7.717380537694191,0.0,0.9408657492618511,0.016189655429596356
1496,40396,AZO,EW,0.058833247521595,1.0748881647068311,70.47671506103836,0.0,0.8680523757417252,0.0230971653620495,-0.0053228073246285,0.0173161177575556,0.1250517096684764,-0.3035496427323504,6.7554054486685775,0.0,0.9502969633838974,0.022594019679394135
1497,40676,AZO,RACE,0.3787019588644028,1.0076361639279248,49.12024211431725,2.57500181279818e-237,0.7616641099527557,0.0439724493507562,-0.0021169412292633,0.0489331176106666,0.1109128981732858,-0.41724293744540825,5.01480161897426,0.0,0.9653238667317002,0.029877724453489667
1498,40683,AZO,RELX,-0.6743263816844537,1.70778889123582,71.959411464729,0.0,0.8727490250241077,0.0082572552243514,-0.017093101301134,0.0191403961343134,0.1681328687003142,-0.6637195181349085,8.894152013518063,0.0,0.9260045359834921,0.01447549153839227
1499,40698,AZO,RSG,-0.1918673532947979,1.2132922945850793,95.8422725637822,0.0,0.9240499290710792,0.0104814058410069,-0.0190212470924332,0.0326305743448023,0.2650949151736438,-0.18342019621049319,8.56778703836554,0.0,0.9281950183030897,0.008692504352843675
1500,40881,AZPN,BCE,-0.0382622274669396,1.2764400791957085,29.867681996874506,5.138401631472756e-130,0.5416125988742347,0.011757541794205,-0.024816455492683,0.0024136369963548,0.1035660305482807,-0.02890115796637214,7.225212838235962,0.0,0.9470360013429313,0.023716687353937657
1501,40894,AZPN,BKNG,0.2273914605694741,1.1435383086018809,40.19453187863344,9.157219601231451e-190,0.6815152810031955,9.268940026459087e-05,-0.0439059783182877,6.992295547961108e-06,0.1166519500507615,0.2383344942070767,13.105924414906056,0.0,0.9105754162816617,0.015577520750313278
1502,40934,AZPN,CHT,-0.2440303921772707,1.5663986225696502,24.82556442021039,6.197575150924391e-100,0.4494310229352197,0.0159671904977445,-0.024570809873877,0.0014549966429891,0.0386446177310512,-0.22703040848805744,6.525165530866699,0.0,0.9538966997769553,0.02733761906695993
1503,40938,AZPN,CL,-0.137585289623858,1.2767154344453724,26.05531131576905,2.924304747172328e-107,0.4734563589098647,0.0197095018158285,-0.0242194810449472,0.001831840224627,0.0675646562992883,-0.12892926592756046,6.7557602510258175,0.0,0.9485876068107052,0.028290188091516257
1504,40942,AZPN,CME,0.0099742521056728,1.4072115740396574,28.623165066365736,1.349168999984432e-122,0.5204173814769635,0.0016275253470868,-0.0214130899099166,0.0085946402174793,0.0790559681773849,0.024143323899885397,9.185785901743039,0.0,0.9378892426142302,0.022930478221700096
1505,40960,AZPN,CQP,0.1745996583635126,1.1137801344829614,29.686100509698235,6.194051589131806e-129,0.538583174839401,0.0026762137286289,-0.0311081298442161,0.0001959799409627,0.0599972098221014,0.1888287656129377,9.245455147512425,0.0,0.9328121998561628,0.023822832122424496
1506,40970,AZPN,CTSH,0.3675628902790248,1.0547181411782351,25.59528992957771,1.6202074382946398e-104,0.4645841440079582,0.0088454279813664,-0.0257735546898942,0.0005660886140036,0.1234605389590587,0.3866949458465479,6.816311471006444,0.0,0.9549947761283492,0.02478453431816099
1507,40992,AZPN,DOX,0.2188202906077151,1.1123371667449395,33.13726152062066,2.350460575310791e-149,0.5925697899308572,0.0039392093118039,-0.0289900020320108,0.0008240198732707,0.1077684613258501,0.23743418538952052,8.444380161944126,0.0,0.940269959656722,0.02036618783583672
1508,40995,AZPN,DTE,-0.2007741732723413,1.4290531314464574,35.30518334178163,5.397024616550554e-162,0.6227746145724998,0.0010854464879584,-0.0319174365841495,0.0004770436866928,0.0827438201989244,-0.19295024396987967,10.617081629780879,0.0,0.9222642734117551,0.01974841111170334
1509,40996,AZPN,DUK,-0.0460781658368516,1.3578735243353046,27.43658450583793,1.648077023001171e-115,0.4992592251041872,0.0060490936178987,-0.0211567285106831,0.0083698626209835,0.0629277483925794,-0.03219800189141659,7.930795022720902,0.0,0.9434313736774905,0.025236118175125843
1510,40997,AZPN,DUKB,-0.8610106037610012,1.9808030661558576,25.161437536404,6.2229861556665256e-102,0.4560902521048383,0.0329057215918901,-0.0231762702817517,0.002632912488096,0.0533443333861156,-0.845642336454742,6.178567126986893,0.0,0.9515909227849124,0.030025963292075058
1511,41005,AZPN,ECL,-0.1967316942994124,1.233584034247783,33.228123285412,6.887197837763299e-150,0.5938913026622901,0.0042876165083145,-0.0244505215444539,0.0043219778208206,0.1313030182684983,-0.19481510754565456,9.082911279570213,0.0,0.9305133392116162,0.022153753718731947
1512,41009,AZPN,EG,0.1729259794909142,1.1711255137817742,26.847487375648505,5.448824515895997e-112,0.4884087581046654,0.0045358625703653,-0.0212088484760164,0.0078388902249746,0.0540774008353241,0.19056604542924555,8.267149232980621,0.0,0.9414239271760283,0.02562226146924579
1513,41054,AZPN,FITBI,-1.0387712591260108,2.217779533482568,34.58760530609545,7.87309704973303e-158,0.6130789444989877,0.0008966571752788,-0.0301648550791131,0.0009401152949478,0.064696664975788,-1.0305166817041014,11.15648980892007,0.0,0.9165825918741407,0.0207571551626233
1514,41064,AZPN,FTS,-0.1635630552662094,1.3052429950393707,31.80725990104468,1.600661424868915e-141,0.5726500038003168,0.0111341774787343,-0.0236564194111415,0.0049631622783739,0.1166944488690691,-0.1602468466042439,7.5902942401705165,0.0,0.942354766207488,0.022983348520545305
1515,41065,AZPN,FTV,0.2009058432642389,1.148053985532868,26.023924929204693,4.5008773037978e-107,0.4728554300193133,0.0109214443485981,-0.0267957293861412,0.0004552811359266,0.0984055421271621,0.22240887099890969,6.994067631799966,0.0,0.950907957935698,0.02602393587341737
1516,41068,AZPN,GD,0.3678595482524811,1.0261856552118271,24.46710623839525,8.353748840751781e-98,0.4422443210159184,0.0146799666440904,-0.0227900085796156,0.0020324432246376,0.1094973425597357,0.39072878109364306,6.2951509693385574,0.0,0.9576869037701513,0.026265064888119524
1517,41074,AZPN,GIB,0.0793402848417846,1.1647630410223009,36.46428113836907,1.1235532940171064e-168,0.6378278148119985,0.0039762613642956,-0.0315604746724847,0.0004774909009289,0.1365122771872552,0.09282500912332316,8.760544191027698,0.0,0.9358412852878852,0.018815594081685347
1518,41077,AZPN,GL,0.0487178309411686,1.2403345679854985,26.380208652874234,3.3637953636119952e-109,0.4796388572752541,0.0204515407031417,-0.021017762986717,0.0053630143077018,0.1344712631635846,0.0760544220846377,6.717965104483501,0.0,0.9487525599194176,0.027936714342360714
1519,41098,AZPN,HMC,0.2566806554831239,1.1788640342307892,21.085038935108088,5.874809624611839e-78,0.3706124533902191,0.0163473075747773,-0.0222908151228359,0.0014211503377585,0.1007666371419468,0.2964624820394507,5.695058620070374,0.0,0.9606748942700308,0.030358862674033038
1520,41112,AZPN,IBM,-0.0755301490349395,1.303991276922606,20.45096858623761,2.611629648298542e-74,0.3564840627270691,0.0387513134764562,-0.0191797437647397,0.0051463512131139,0.1130485380395863,-0.05527496849008632,5.662044078730792,0.0,0.9574707445935755,0.03394255076030894
1521,41118,AZPN,IFF,0.4458503803225024,1.0751937916383454,15.510927240760964,2.625462097508267e-47,0.241654836247782,0.0191112461483457,-0.018343628121157,0.0047366653878548,0.0641021828849993,0.48483683082426227,5.624464177908463,0.0,0.9641791721142295,0.03368179898962847
1522,41119,AZPN,IHG,0.2115984596733005,1.1497550089652906,32.88129988988073,7.488736673859379e-148,0.5888202418418171,0.0029442046038627,-0.0333702948919761,9.228619545110362e-05,0.1279126394126183,0.2340338049064373,9.060394965437084,0.0,0.9344835813563797,0.02103788355073915
1523,41137,AZPN,IX,0.4586815785058988,1.0033909826114935,27.54896606683212,3.5120318132491294e-116,0.5013030625176926,0.0040401864776975,-0.0268468528198991,0.0006302538768801,0.1020850005982377,0.4797761227126945,7.536386758817932,0.0,0.9518226620522178,0.022361995687597794
1524,41145,AZPN,JNJ,0.1802553043762416,1.11508405605912,24.13165508644732,8.160037760226326e-96,0.4354451228250842,0.0222577727579548,-0.022873035242838,0.0023275298377425,0.0660380297565459,0.20031185937851084,6.197124177464615,0.0,0.9553577995009078,0.028567467605793023
1525,41149,AZPN,KDP,0.1776277054892316,1.0907135741425285,31.320512354718105,1.2125189770437344e-138,0.5650857760070744,0.0053334472871518,-0.0312795146993974,0.0002335574310514,0.0803193685521076,0.18863062245092785,8.21732221584056,0.0,0.9406417502352935,0.02223801256183693
1526,41159,AZPN,KO,-0.3887381387847884,1.6670642848220378,32.561857675828826,5.667920631278694e-146,0.5840849586763825,0.0023903212033326,-0.0229780872062396,0.0081084516139568,0.0934446737234886,-0.3805157248192414,9.330871788012711,0.0,0.9326746954893547,0.02132456966026108
1527,41177,AZPN,LNT,0.1428297158213802,1.0409534878098492,22.4473666061413,6.936290738136593e-86,0.400262582144226,0.0320553141721844,-0.0173621042905861,0.0176412831386791,0.062307493684465,0.15500674560679054,5.967424491357126,0.0,0.9550075742736177,0.03181032289816687
1528,41194,AZPN,MCD,-0.0079422455633804,1.2384166549072828,40.02738115107214,7.804107226474478e-189,0.6797035443678143,0.0011039762324282,-0.0371158357698994,0.0001598009063614,0.0984102185291266,-0.005030535399235849,10.719242290599503,0.0,0.9206894702041736,0.01694007629722961
1529,41199,AZPN,MDLZ,-0.1710031386314362,1.1869885679104328,33.75646359258081,5.542346888571229e-153,0.6014777173045663,0.0063860026205234,-0.0270402201517607,0.0022343499189611,0.0900116241354788,-0.17273605592775762,8.542383175648425,0.0,0.9342483954085633,0.021828121959616153
1530,41200,AZPN,MDT,0.2441450105101388,1.016837493989856,32.916547321618296,4.648095602075334e-148,0.5893389313587838,0.0173397965677444,-0.0266352526520398,0.0021477201241448,0.1001158766453335,0.2714260402053495,7.453791414908373,0.0,0.9395053919617993,0.02352118677835058
1531,41209,AZPN,MKL,0.0814722703468475,1.3523294630558806,24.604150058639032,1.2825307448062916e-98,0.4450015665363397,0.008659444673017,-0.0199647874078844,0.0063540612647772,0.1347664102903485,0.10981234545162329,7.005183620485236,0.0,0.9527254037427879,0.02627451415918005
1532,41212,AZPN,MMM,0.5349689200692623,1.031661060004308,15.015735244787788,8.674218684228102e-45,0.2299629513298697,0.0212872744043324,-0.0197181831700392,0.002168359910218,0.0677895134976783,0.5896745414189739,5.148057044056323,0.0,0.9674594064673796,0.03383183239723629
1533,41214,AZPN,MO,0.3529181886028119,1.1447935805084726,19.18503116099544,3.989878079960321e-67,0.3277328407421491,0.0152738257902327,-0.0219231924530904,0.0013720982306902,0.0760565270204932,0.388886686820941,5.947004681601875,0.0,0.9618225191929276,0.030127632104704045
1534,41221,AZPN,MRK,-0.5905741764711845,1.9038585216782933,16.129548225489987,1.6392492225215474e-50,0.2562765769629893,0.0365555568706517,-0.0193041815312776,0.0027361631919044,0.0960572664625117,-0.5585401813039794,5.771535917312851,0.0,0.9564869482568685,0.039342355570323576
1535,41232,AZPN,MUFG,0.5183821868417798,1.023802957267641,18.28140832591095,4.299684633982767e-62,0.3068369956340481,0.0170190222424496,-0.0212586778064583,0.0017510307371267,0.0641749921559857,0.5633406729417725,5.7257450148629365,0.0,0.9637738947404794,0.030547047944723342
1536,41270,AZPN,OTEX,0.1337465959136516,1.0128844437564224,31.54084021241517,6.019440344632548e-140,0.568528183089388,0.034628457243869,-0.0227516168171786,0.003983576113794,0.2112384178194031,0.15144972779955074,6.100049201349963,0.0,0.9521997999712036,0.023801176999992606
1537,41284,AZPN,PEG,-0.3289192024941079,1.5534540044401652,33.102193588943216,3.775541317523318e-149,0.5920584247565299,0.0013702093968274,-0.0286494502135633,0.0012868051631101,0.0597244685984938,-0.3232970118221891,10.355231131243583,0.0,0.9237014297240714,0.02147727331051796
1538,41285,AZPN,PEP,0.0791343774118305,1.1002212847291035,28.577468797196307,2.5283138699534787e-122,0.5196197850854989,0.022554610140893,-0.0236820969920946,0.002820635075292,0.1151712799293043,0.0826248455720999,6.539611774759955,0.0,0.9503351790085329,0.025715922272789005
1539,41317,AZPN,RCI,0.5333099943015549,1.0275623006163617,10.968308283125518,4.4694915744275257e-26,0.1374423239522969,0.0470823684773809,-0.0164533675633486,0.0070638371890866,0.0583116577060904,0.5960164886616136,4.557749580868481,0.0,0.9707151633159671,0.03848195714924065
1540,41334,AZPN,ROST,0.1198687041630189,1.1029697530832818,33.761375018099294,5.18769431869795e-153,0.6015474615450436,0.001898109033272,-0.0257565610202992,0.0036696882451164,0.0920507430428851,0.13406452639249564,10.233083461187833,0.0,0.9222441535927244,0.021622658617860453
1541,41347,AZPN,SBUX,-0.1433791152801118,1.0563651409537966,47.36951260125758,2.5063146981796275e-228,0.7482385639576228,0.0120216179303808,-0.0133826750293139,0.0435261153161434,0.1214263922550638,-0.030728283871697282,7.711536623792082,0.0,0.9397568661241266,0.023959814618234897
1542,41356,AZPN,SIRI,0.2198617078996298,1.250469903034962,13.764449751540168,1.2663746953677962e-38,0.2006014670010897,0.0469107336116085,-0.0157573396556857,0.0114337653242908,0.0919679293909441,0.270161090403506,4.909492255357064,0.0,0.9661661167067593,0.038387669221765
1543,41357,AZPN,SJM,0.0743539430598588,1.121950258324893,23.5815166726005,1.4697861077615458e-92,0.4241423602933791,0.0131632099195584,-0.0231013979608425,0.002395920750754,0.023938092488679,0.08434409582916447,7.244621169019252,0.0,0.9456464284617351,0.03053880535763062
1544,41376,AZPN,SRE,-0.0987702220672738,1.2156262292270337,24.05802525524675,2.228409413250561e-95,0.4339432712319486,0.0211648079646178,-0.0185909073496186,0.0126837704010767,0.0798566352456217,-0.0863609223187132,6.787243599815906,0.0,0.947360760450431,0.03100780418560756
1545,41384,AZPN,STZ,0.0578946177224983,1.1896601093970525,47.09744532994963,6.468406506623164e-227,0.7460622287384737,5.385648483625237e-05,-0.0471397017412804,1.7438499051843664e-05,0.1135966953470907,0.061651243668910075,14.712147043273287,0.0,0.8943164203086078,0.01321970181585577
1546,41391,AZPN,SYY,0.341321319601505,1.000181848373252,33.56984653796069,6.8479057575666145e-152,0.5988170888769725,0.0006801814516803,-0.0319700495781114,0.000287863521121,0.0914485916404822,0.35858492160940886,9.791458175131242,0.0,0.9303235542653753,0.0202711148350874
1547,41395,AZPN,TBB,-1.4518240069279782,2.3914786029060564,27.3465596545949,5.686304695090945e-115,0.4976159464357598,0.0267983198761999,-0.0227888304133364,0.0042320747338019,0.0662776502065966,-1.4470481935250528,6.538769885203312,0.0,0.9484676819890059,0.02794909471196144
1548,41396,AZPN,TBC,-0.9141319343929128,1.9721119370973847,27.05165642500221,3.286012916408887e-113,0.4921953162031711,0.0291285428694834,-0.0237215952376575,0.0028490964886308,0.0588317932553386,-0.9046973093365674,6.357697134770802,0.0,0.9502619430863615,0.028024068246353454
1549,41423,AZPN,TRP,-0.0025648172914018,1.1206711854188007,23.01462872483312,3.23707605283245e-89,0.4123018694564222,0.046494716677605,-0.0166660464745672,0.0202740007813897,0.1144545374495373,0.017173834344905235,5.77305175527888,0.0,0.9537698811445435,0.03310850097782269
1550,41425,AZPN,TRV,0.2124398757870365,1.0929666708844257,35.37866180888113,2.0273535721402744e-162,0.6237509737172453,0.0013042647735367,-0.033633548318832,0.000238348568027,0.0809768165212931,0.22582749235185795,10.039722904679785,0.0,0.9284735745505837,0.019071850488606306
1551,41435,AZPN,TU,0.2638301275947141,1.026160075330791,34.83531284539134,2.860549756266631e-159,0.6164590421779633,0.0038502775165681,-0.0322255841336574,0.0002891865433151,0.1134186733882995,0.2736700145908044,8.511952273755135,0.0,0.9395565135050109,0.019275584597594167
1552,41461,AZPN,VLYPO,-0.7761614091053464,1.951087951178972,47.88483962612046,5.445436261818715e-231,0.7522931637549006,4.171711750474783e-06,-0.0500628578034635,1.4059014878420524e-05,0.0574201166793005,-0.7721086631355744,21.59780487267486,7.19408306978274e-307,0.8444288538426623,0.013318294216076405
