,Y,X,alpha,beta,t-stat,p-value,r-sq,ADF p-value,Coint Strength,Coint Strength p-value,Coint Strength Rsq
84991,DHR,IBN,-1.8457838641753324,2.388417785852886,102.95140903301127,0.0,0.8082201147647897,0.0386623186171934,0.001980564233859748,0.0802342832360543,0.0749171423711763
85001,DHR,INFY,-0.7608452441586879,2.269679429515846,189.33717835182424,0.0,0.9344430096128482,0.0130994819363259,-0.0031095462671301873,0.09883196325851853,0.12177378778876169
85013,DHR,J,-1.6046531621133395,2.81595517874962,159.09583708126212,0.0,0.9096184816025652,0.0181976230355899,-0.001108939138604683,0.49738637506065886,0.08994590882322151
85014,DHR,JBHT,-2.342545487973742,2.345806575619193,132.02558306461898,0.0,0.8739080043592893,0.0185435133594868,-0.0015909374631783426,0.24903269558277769,0.0922918751022842
85015,DHR,JBL,-1.4886880630528747,2.978864146412296,144.23455621533958,0.0,0.8921462170654733,0.0100814503932547,-0.001489758494893822,0.32199118002014965,0.07950749832682935
85017,DHR,JHX,-0.5149877928302572,1.2304367341673492,162.24510877459096,0.0,0.9127901190343348,0.0158842963007261,-0.0001771696184316753,0.9162590464867606,0.06739976744648601
85030,DHR,KMX,-1.778974918663322,2.1618488337724524,137.36174361289693,0.0,0.8823845690586535,0.0089052898918758,0.0007492724000230306,0.6083926579613721,0.055196134229486105
85038,DHR,LEN,-1.9695402834171456,1.828192584466221,133.4672294916206,0.0,0.8762820752535928,0.0020408731766587,-0.001750856793369385,0.21476554042256976,0.07115553717593026
85039,DHR,LH,-2.385326158752264,3.20051408518666,154.24938126642314,0.0,0.904401236397044,0.0393482762854556,-0.00022811804204499403,0.8729798868881972,0.2653627765233473
85042,DHR,LIN,-1.6160704011603748,2.7834808462679503,277.55843127232646,0.0,0.9683861272989716,0.0001514161592367,-0.009215961240706491,0.0003490166827594859,0.20776579451583022
85044,DHR,LLY,-0.2873255890262835,1.1567699255123414,240.28360848157408,0.0,0.9582581014482594,0.0001721944968872,-0.008292794837882565,0.0004481820642289327,0.12076763812336755
85050,DHR,LPLA,-0.1021395273220232,1.3322092295551236,149.4397286293883,0.0,0.898781483985139,0.0269835026661061,-0.00040458932830459587,0.7972476184416737,0.05318320654444797
85064,DHR,MCHP,-0.5201479376013811,1.4407250115554353,147.90426978194813,0.0,0.8968868141536954,0.045142638344209,-8.006000418718084e-06,0.9956641184926616,0.1562165328866978
85083,DHR,MORN,-0.5084258228910686,1.7590338320210284,227.7098537582609,0.0,0.9537401310926628,0.0329119917987243,-0.0032129892138297715,0.1481122159546673,0.13987534643876576
85089,DHR,MRVL,0.3081799299178,1.5922923408602552,181.8734131091921,0.0,0.9293399164738934,0.0386204400103032,-0.003667229941774014,0.04218326656814228,0.1349432703194029
85099,DHR,NDAQ,0.3319122305793568,1.0160572725013612,246.4337918576428,0.0,0.9602337677454614,0.0143390520667882,-0.003497645842329875,0.0010099212172597425,0.2159447614126926
85100,DHR,NDSN,-1.0301215517729565,1.3602999621012173,172.54165958989327,0.0,0.9221015527810408,0.0454113677442447,-0.0027032904319397987,0.11239386340818444,0.14726540598378768
85106,DHR,NICE,-0.1901722690915692,1.0813250369636398,287.8370933506523,0.0,0.9705383431819664,0.0108355984351557,-0.007490391100312796,1.575204953095394e-05,0.16646522044757173
85107,DHR,NKE,-0.4983961673712027,1.1532739190858192,242.45780373620752,0.0,0.9589727939917788,0.0030548475255057,-0.005847123716977896,0.014945176805261876,0.10834785121351209
85117,DHR,NVO,-1.32740337555241,1.561613524109863,158.41825317096334,0.0,0.9089142456536412,0.0240150547169968,-0.0019051828301678302,0.22910198555965952,0.13637950062369386
85128,DHR,ORCL,-2.554601467110872,2.836378938810272,175.2411942387906,0.0,0.9243027944813376,0.0007560143416272,-0.0034167513924304336,0.05474409211784858,0.09776060937289255
85145,DHR,PG,-2.8681936929769134,3.4853134068879115,166.69242909045937,0.0,0.9170004412683735,0.0467117478790206,-0.0025984953635531617,0.11211980200240587,0.1604599746137908
85147,DHR,PH,-1.2221458017257008,1.924540828045523,143.6867831000387,0.0,0.8914117798507808,0.0439568075144685,-0.0007619544172417921,0.610458069354334,0.08337386889192155
85152,DHR,PLD,-0.6612509146625245,1.4150452963937488,254.0099087397683,0.0,0.9624828639201712,0.0049193641067836,-0.007310586922273035,0.0018660929078445508,0.2179948043020551
85166,DHR,QCOM,-1.0592537403608364,2.5309795990542465,125.91633824657092,0.0,0.8630914331766152,0.0267526711443052,-0.0007679078003055002,0.5564472561029226,0.11833206977182842
85167,DHR,RBA,-1.301903068606745,2.45476084017964,178.11290738189044,0.0,0.9265461976675552,0.029423071604113,-0.0017538625742318293,0.33406207944681887,0.09057641226568358
85180,DHR,ROK,-1.1642310874181088,1.8005560106064995,173.18719701455424,0.0,0.9226363447142288,0.0190010021182323,-0.0031529282644990548,0.06576585081849513,0.141443934273488
85185,DHR,RS,-1.8813904785888984,2.6055746022862385,157.21652942837446,0.0,0.9076455430635156,0.0026328813836662,-0.0018473349502152632,0.26111876504221043,0.05936535814501198
85189,DHR,RVTY,-0.5714873213149113,1.000085894782054,257.66240908222693,0.0,0.9635004277267044,0.0127512849601813,-0.005673031991695684,0.0063870921203377905,0.40302016998276846
85214,DHR,SO,-4.156079952337191,5.013730150675774,124.78622918343832,0.0,0.8609468012949073,0.0419083289796644,5.0735421718844844e-05,0.9690312929690553,0.10449303444108038
85215,DHR,SONY,0.007575653537549,1.2856993678628674,204.7567381563192,0.0,0.9434072505108496,0.0135833762178451,-0.0020680056331347325,0.31488177985607,0.09725720770500113
85221,DHR,STE,0.486278299051018,1.0090048841527928,201.77560507478103,0.0,0.941820647945772,0.0385194887331555,-0.002678701261410721,0.000968956471660836,0.21677294811082592
85241,DHR,TECH,0.2141295435213703,1.1085326418078378,283.633986287434,0.0,0.9696853684203454,0.0013674700139531,-0.007471899647332922,0.0036996671534344676,0.24205082103172615
85249,DHR,TGT,-0.0689490298027756,1.4253502689029665,185.37595029072497,0.0,0.9318044569496816,0.0441208915066004,-0.004278110192962082,0.023332526146839193,0.08254332785297447
85258,DHR,TRI,-0.8947826020498207,1.699131769675565,299.58269742834113,0.0,0.9727414983638896,0.0004904848880035,-0.0073921708799749375,0.008253200924622174,0.19558914722010856
85260,DHR,TROW,-1.177791287346079,2.039712212544228,211.9461328225451,0.0,0.9469813781435265,0.0089239186506188,-0.0033824036494228644,0.10032363858097086,0.15384622231669776
85264,DHR,TSCO,-0.9379681538863928,1.4408376796839388,157.7860896015835,0.0,0.9082500198487816,0.0482760038270465,-0.00235591486164126,0.1442075376568132,0.09740470543777746
85271,DHR,TU,-5.70497453466887,5.417300854114218,136.02911423272013,0.0,0.8803458974248273,0.011079714881529,-0.00044411869218776486,0.7553905844389887,0.08384604593623723
85283,DHR,UPS,-2.24327250444335,2.9145359866055625,152.00896132430407,0.0,0.9018411107579994,0.0109964382000413,-0.0019378749280487754,0.21137237951662516,0.10834135811136714
85319,DHR,WSO,-1.018217089723919,1.4328558255937145,177.66893677441794,0.0,0.9262057606681574,0.030966794730743,-0.0024643804194331084,0.16747172004052802,0.11179767716506117
85332,DIS,DLTR,-0.3557409399436745,1.7248773178393677,80.69311942847574,0.0,0.7213722297445845,0.0275332992838401,-0.004173242159561989,0.01617037916243593,0.05593992892783317
85334,DIS,DOX,-0.7359460651410719,1.7472836114041443,129.26913199932773,0.0,0.8691842142126873,0.0167153582537159,-0.004522089598437231,0.0592457386755554,0.15584721519239164
85337,DIS,DTE,0.028944212799693,1.3269118998046858,124.10449371006972,0.0,0.8596299337301155,0.0402269167325605,-0.006041230602884597,0.009022112075006902,0.1539321096142401
85338,DIS,DUK,-1.0941371566648683,2.562827199795392,123.01697652235283,0.0,0.8574923591573327,0.0081499271268869,-0.004808878043945906,0.043728145270384745,0.09059754918766649
85368,DIS,ES,0.2860586816396467,1.3001068605727688,102.28567638867304,0.0,0.8062009469856327,0.0309761600441525,-0.005047743698598442,0.015159099110018536,0.05706187807179608
85372,DIS,ETR,-0.1009148917479301,2.058374163777972,87.82025192434646,0.0,0.7540918684836452,0.0466517711012619,-0.0033795719867248837,0.060965789409955326,0.09934794465911256
85410,DIS,GLW,0.4381506615841497,1.1359356312085862,115.19960555564693,0.0,0.8406811031219221,0.0232233622787519,-0.006813573143804637,0.0015131203488668189,0.1715594669956756
85429,DIS,HOLX,0.4654373689510487,1.1127608042916546,134.92052619091947,0.0,0.8786111868000837,0.0010382032257793,-0.01158400214298368,1.1624974225509407e-05,0.0480773500929742
85432,DIS,HRL,0.2796723780186246,1.035347979154292,95.2450184970006,0.0,0.7829391660061974,0.0404073017299932,-0.005615235480034683,0.0046938491978386785,0.03464112581774714
85468,DIS,JNJ,-0.24868248944116,1.51013271484684,123.44834336822538,0.0,0.8583457194775965,0.0194918587502151,-0.006577502159593293,0.00543358033077168,0.10693669432072717
85477,DIS,KMB,-1.0048507527241066,2.0043499222113224,97.48842110382506,0.0,0.7907478474209868,0.0299108210295933,-0.004119751189386747,0.03967374232061273,0.055150697661679016
85479,DIS,KMX,0.4272694595757815,1.134584925447176,129.81256534279683,0.0,0.8701352491403765,0.0034318710545617,-0.0051092957985616905,0.03362193460872123,0.15727098300207232
85480,DIS,KO,-1.7204243983933265,3.101245166701884,119.94372974895468,0.0,0.8511966244380984,0.0250479127418375,-0.002784769405694986,0.20700151699920433,0.1872338664706641
85496,DIS,LNT,0.3521741585159493,1.192148110090738,108.84530777858537,0.0,0.8248887837993678,0.0355206750319237,-0.0048358124738791435,0.024519802817679858,0.08849151578025094
85516,DIS,MDLZ,-0.5814583265105554,1.8210477616867664,153.0622034215078,0.0,0.9030568436614616,0.005042988503486,-0.007103887625087218,0.011940957385367799,0.13234523072995052
85517,DIS,MDT,-0.0394196888415742,1.2639506496131565,183.9466123384377,0.0,0.9308141356047296,0.0010806496748226,-0.009899424652528853,0.0018063342555977976,0.21933692373399438
85519,DIS,MET,-0.8041394356956727,2.0560202237835083,99.66785695954066,0.0,0.7979705756476709,0.0466007381209836,-0.0019275234179790253,0.28476055890922597,0.26272674485270975
85536,DIS,MRK,-0.2556034203914668,1.6146172651487398,100.89546917226426,0.0,0.8018888804182327,0.0240859982973277,-0.005170687430404842,0.011156009838929497,0.073289361643885
85568,DIS,NVS,-1.3421979186251385,2.385743036409762,112.48696745419088,0.0,0.8341938753287165,0.0129722551214115,-0.005985485728581935,0.005937171005057286,0.11601546403026675
85579,DIS,OTEX,0.3378602560169881,1.0220749427388662,131.5403613742928,0.0,0.8730943122275461,0.017912952092818,-0.0074580012727794255,0.002379879510529082,0.13882008781383537
85588,DIS,PCAR,-0.3514571329170957,1.6387176714005025,120.91436853298654,0.0,0.8532268316060007,0.010975762384021,-0.008222452710515978,0.00024411019047475274,0.16965489659087885
85590,DIS,PEG,-0.1888664360229034,1.732912391242894,122.5002955461518,0.0,0.8564606060371742,0.0250532331905983,-0.006957832492952514,0.0029408880563252375,0.11541988279401827
85607,DIS,PPG,-0.4976227318112171,1.272843303272448,143.50084961177996,0.0,0.8911608494850131,0.0089619383671058,-0.007837577437642079,0.002559599016532093,0.17501136342370893
85616,DIS,RBA,0.8565727033900682,1.1866847430227505,93.13276788290428,0.0,0.7752198914356475,0.0292971409038375,-0.0063308633186096655,0.00107177680857342,0.051255444941357475
85653,DIS,SJM,-1.7220435551680648,2.839162321898572,67.16179754826183,0.0,0.642028911519889,0.0345365610646405,-0.002226954060064658,0.15419466877201943,0.0154915950639114
85662,DIS,SNY,-2.207612416576123,3.364663851617092,63.06601317606538,0.0,0.6126193381879814,0.0478478243931925,-0.002434584678539397,0.09730767146854993,0.05902431619086779
85663,DIS,SO,-0.7274797329795559,2.5664720967558354,102.76848166932989,0.0,0.8076682011355246,0.0216939374357641,-0.0037633062156147605,0.06547786345011222,0.09778208982575975
85668,DIS,SRE,0.0544536799707893,1.0449303613380865,127.35049343468124,0.0,0.8657460040301197,0.0097260421746847,-0.0067382881911038535,0.004623093888723129,0.14423341657602184
85679,DIS,SWK,0.1944028023629104,1.3918233629899297,115.45364117705412,0.0,0.8412702746576413,0.0156446484263293,-0.005540132441910459,0.008882530820069269,0.19852482878176214
85682,DIS,SYY,0.4177004722595452,1.1905735167969052,110.13871785039052,0.0,0.8282753325567013,0.0328562699191205,-0.004706830157541406,0.018532595147204897,0.2269682983358876
85696,DIS,TFC,-0.4373817446515915,1.7456924573034185,101.7071293598039,0.0,0.8044223134160273,0.0370616320639016,-0.002338875564249285,0.20652664504480125,0.245948637188103
85702,DIS,TM,-1.6791991633834076,2.314386137698816,96.75371561037102,0.0,0.7882333789999085,0.0447852041923406,-0.0032487196652268412,0.08749670708880068,0.13914534121530375
85711,DIS,TRV,-0.5511562928931593,1.5983087631066732,131.48109064256283,0.0,0.8729944048840415,0.0167693286048851,-0.005019661243856869,0.03562776861695127,0.18542002353747422
85721,DIS,TVE,-6.137117556703757,7.842271693393015,87.29397025793172,0.0,0.7518558333067561,0.0353590890209976,-0.004288188011137706,0.022973041308363158,0.006692899330934532
85747,DIS,VZ,-1.444787472212178,2.6629891190248585,96.00382169338978,0.0,0.7856241841811925,0.0496621334407727,-0.005507794697334466,0.004232663591558883,0.10403446498664193
85755,DIS,WEC,0.5582439439068775,1.0682352230115046,95.99764595527104,0.0,0.7856025145805265,0.0358398678074441,-0.004464748456394849,0.02425308325857367,0.051513941508782635
85756,DIS,WELL,-0.8351510994947245,2.3611125132043527,80.69501134495773,0.0,0.721381654490947,0.0395975588938543,-0.0009317456028391071,0.5679518751886126,0.16658928178605814
85763,DIS,WPC,-0.4242568061438733,1.549270411069715,101.7453290728369,0.0,0.8045404437049918,0.047522319516709,-0.003265022084133269,0.09878044513487606,0.13988803739044608
85770,DIS,WTW,0.0560298961271661,1.7672687127202138,117.9032932302035,0.0,0.8467975499884658,0.0198675330692178,-0.00556854742564291,0.013882264611615415,0.11747955947175004
85777,DIS,ZBH,-1.0427331582763346,1.8299154493206515,137.08276307844528,0.0,0.8819619229401232,0.0016172217411278,-0.00676916583364436,0.006640557897141268,0.17679366702584787
85786,DLB,DUK,-0.9060666243614566,1.8501778339524635,130.18143411347015,0.0,0.8707751820417289,0.0017829337297217,-0.005714821918293412,0.01697422438143025,0.08494347608984354
85805,DLB,EMR,-0.6183094094949979,1.6555149950789116,143.3626705182241,0.0,0.8909738262401314,0.0025960916317464,-0.006144955490239439,0.010717890581879741,0.2186960152170312
85824,DLB,EXC,-0.7056249767806435,2.387975226476169,99.14446751414468,0.0,0.7962676135864732,0.0178694975087938,-0.003083917219245662,0.09501462545994496,0.14050351987725085
85825,DLB,EXPD,0.2482965959333321,1.0844385761370168,159.61303183461587,0.0,0.9101507179311216,0.0152121154069656,-0.008949466980338234,0.0012629618777826735,0.1446286207724794
85848,DLB,FTS,-1.0917412910624928,2.561358884061524,113.69852747508536,0.0,0.8371362414884267,0.0089922076855817,-0.004952075332382722,0.017963442255499694,0.11765364260919986
85858,DLB,GLW,0.0433448915664423,1.0764724313145535,162.2956085769275,0.0,0.912839653276558,0.0089767685427271,-0.002951561499642775,0.013915690880270584,0.23561953596547724
85859,DLB,GM,-0.1608180125923773,1.114300893716745,93.26856223912635,0.0,0.7757272641358669,0.0265941284441436,-0.003673727231436347,0.03842074206717606,0.12561440131107338
85861,DLB,GPC,-0.8215816185578524,1.6290874787493714,97.17354118663006,0.0,0.7896752211108962,0.0454791571421415,-0.0023560054480151835,0.18789833522457763,0.16709766607865895
85879,DLB,HPQ,0.3214731600033981,1.002454325710889,149.6602803363644,0.0,0.8990494978794581,0.0132167930008408,-0.004823386885151295,0.060213235884553566,0.18112961363113134
85885,DLB,HUBB,-0.320476080077853,1.1678044800303562,131.32336472211134,0.0,0.8727279930261583,0.0387767484523543,-0.00521721119376645,0.01880273797162082,0.22359357990404494
85910,DLB,J,0.3189644610844274,1.0299974566655024,118.88300493248836,0.0,0.8489323347882364,0.0358648656646712,-0.004792472998290853,0.02098037170310788,0.19342586583680643
85916,DLB,JNJ,-0.3093639228927651,1.0966627910733713,137.10400084136148,0.0,0.8819941739144916,0.0064203973351232,-0.006746486427029895,0.006400034669317062,0.10591867548597733
85927,DLB,KMX,0.130900072522076,1.039001405346416,106.91413206573732,0.0,0.8196567881786527,0.0172516552394742,-0.002182733927584276,0.0529771381956205,0.11492450597241355
85928,DLB,KO,-1.324943462591888,2.216773797015851,118.1773488381608,0.0,0.8473989788040588,0.0069829711208008,-0.004435970867015715,0.039719141089570274,0.12207406076408378
85936,DLB,LH,-0.0283479784744133,1.2072291866830398,148.49619925925245,0.0,0.8976232356710492,0.0129062175768412,-0.0069571244791154846,0.007550059569170241,0.14281696143912237
85999,DLB,NEM,0.6013496397239161,2.0345728449838507,48.747648040542046,0.0,0.485825254062272,0.047114042213616,-0.0024389621320799783,0.04947201095395959,0.01854031223116326
86012,DLB,NTRS,-0.2110816999263545,1.004632317638743,104.56004005708644,0.0,0.8129805893669343,0.0380988930737958,-0.0032882012064162085,0.07897823221737979,0.18867116555527463
86025,DLB,ORCL,-0.0115011557703921,1.0288188009397226,118.59712933988467,0.0,0.8483137716378002,0.0164013069060377,-0.004730623506704406,0.02888439967836928,0.1201849943475859
86036,DLB,PCAR,-0.3659540091428211,1.181073409699979,126.17190438838506,0.0,0.8635699075865074,0.0082336070449428,-0.008320754141600665,0.00017501693254349393,0.16948107446527372
86038,DLB,PEG,-0.2398373586308278,1.2440243569809146,124.29615660953095,0.0,0.860001939193362,0.0146122620774364,-0.006137482267499646,0.0066290994258549705,0.11379744967812677
86039,DLB,PEP,-0.2887890092746303,1.1994660506019816,117.84934873888244,0.0,0.8466787726255197,0.0402487045078788,-0.0054191590170163464,0.01095625127625232,0.1377878977556355
86073,DLB,RIO,0.3229972335172539,1.2896430605335194,109.23682820318145,0.0,0.8259236643529606,0.0135423946904669,-0.00524351667194279,0.009543019703070081,0.11803750900153787
86087,DLB,RY,-0.6599689487440588,1.590034771832754,155.72743875614094,0.0,0.9060376337794764,0.0067167900066136,-0.006405014677664444,0.014602875296833306,0.20159843604508143
86094,DLB,SCCO,0.2207177112842129,1.224363294967684,109.83466416686524,0.0,0.8274874968275501,0.0069268311027302,-0.006411164439539916,0.0016416842751344756,0.11421039857636517
86103,DLB,SLF,-0.4039024575007736,1.0293022538610308,134.594250724564,0.0,0.8780937783134237,0.0062944636119771,-0.005736232541594473,0.013308586305817246,0.19028425026436002
86111,DLB,SO,-0.6408830764812817,1.852471640455548,106.99507399704532,0.0,0.8198804159750525,0.0096528809633965,-0.004810626839291595,0.017587490532433213,0.08440135002359761
86127,DLB,SWK,-0.0182302020557089,1.0262434077287546,143.50001048546503,0.0,0.8911597151342623,0.0061924947935012,-0.008347640728533594,0.0004882857398886586,0.2280558358009983
86135,DLB,TD,-0.6524821746700097,1.6535574942760578,144.19480078792935,0.0,0.8920931552291589,0.011199856545763,-0.005458866356258608,0.026371009425494012,0.19438604384331115
86144,DLB,TFC,-0.4652639091260906,1.2774614771692931,114.62117779965176,0.0,0.8393280721717616,0.0067981537488312,-0.0035383200597692275,0.08239154221509631,0.17596624718043796
86158,DLB,TRP,-1.580516923602925,2.7954444347895344,77.43729421660737,0.0,0.7045186165333652,0.0354287369566433,-0.0012170972406883704,0.4264197434181257,0.14457989622768241
86168,DLB,TU,-1.3404859171999304,2.080633974301428,155.58554445566574,0.0,0.9058823058981912,0.0004603182312126,-0.006408476582452004,0.018963039866435917,0.13511791698842956
86203,DLB,WEC,0.1467838985799375,1.038695833495516,101.6688948620374,0.0,0.804303976987413,0.0291601949881387,-0.0026429862971867916,0.016386411385188274,0.04804986384611243
86210,DLB,WMT,-0.0267895681570485,1.166650497225671,118.15993279372012,0.0,0.8473608575544687,0.020971081791958,-0.006600147793185456,0.00297928165301283,0.06579342530341414
86218,DLB,WTW,-0.1016605221659749,1.2917002655653862,136.7304537346973,0.0,0.8814250696940155,0.004123396659021,-0.006733312283900211,0.005691147111936373,0.13010878076200627
86227,DLR,DLTR,-0.5641255949102575,1.307572739851426,75.07208214211623,0.0,0.6914419940444727,0.0269041647385642,-0.0024804961915527923,0.09819749252669656,0.03283876646436967
86232,DLR,DTE,-0.3650461284211191,1.0479837373039629,145.9268388380371,0.0,0.8943705256457515,0.018224647376507,-0.0064876132116832306,0.0057991657908621486,0.18686008396800435
86233,DLR,DUK,-1.2610983436266563,2.029841442596319,148.16789431160038,0.0,0.8972157311101461,0.0035961544818892,-0.006981130634024359,0.0026305188275019646,0.2292444561393806
86241,DLR,ECL,0.481970430098952,1.0526019630725123,125.00289818829484,0.0,0.8613616566246131,0.0183794609262498,-0.0009723384121538616,0.06607413018241957,0.1312741910734827
86263,DLR,ES,-0.2569975307376722,1.0732579542744287,166.01410037488196,0.0,0.9163776222974982,0.0122466892921611,-0.007596602506965111,0.002361725328742803,0.2736114688240202
86268,DLR,EVRG,-0.3654141245607094,1.1009599692453749,131.25008336137662,0.0,0.872603943468377,0.0357124033252646,-0.0063147083347572155,0.0030182503207076385,0.19562339297759213
86271,DLR,EXC,-0.9911366146868686,2.575854285707695,98.19086914950316,0.0,0.7931138889004223,0.0446805996773637,-0.003634220413787949,0.030520822966649565,0.1861464816848475
86272,DLR,EXPD,0.094576412609841,1.1348427859989023,120.91802193206372,0.0,0.8532343989685447,0.0361244621174961,-0.0057709206872291335,0.0063023807877430225,0.08665192349214401
86292,DLR,FNV,-0.0622494643647751,1.1293258485311932,133.00987276624804,0.0,0.8755358777623714,0.0261725677645899,-0.003216418763636171,0.0050243132493289515,0.023043761156074094
86295,DLR,FTS,-1.505517977925117,2.8436983253551804,137.98136455340227,0.0,0.8833155474587014,0.0051335356662895,-0.005633404756418662,0.012452273898534564,0.17530214811876
86324,DLR,HOLX,0.2892254022624564,1.000586582175004,117.51133022662744,0.0,0.8459315458648227,0.0065305201470448,-0.0022373689857261092,0.02496119441189531,0.08845635616152481
86363,DLR,JNJ,-0.5925322913767964,1.1965752544834178,149.5060117165889,0.0,0.8988621389002822,0.0111432107563373,-0.006527201033679153,0.008012003251489675,0.14745412786333745
86375,DLR,KO,-1.709606223331234,2.4246959048635306,128.5258153551766,0.0,0.867867228792564,0.005384177027409,-0.005644529617521391,0.007905499376655245,0.1691479406294205
86383,DLR,LH,-0.1734534268927555,1.2506263470381729,108.75090870936714,0.0,0.8246379820501338,0.0494555047090264,-0.004455856579360026,0.0200465646992704,0.10243431238994294
86407,DLR,MCD,0.0224388117772864,1.0849100480798228,178.73491838864487,0.0,0.927019311205382,0.0006718586844039,-0.010515746040494461,0.00029425384690940406,0.14253942511436324
86411,DLR,MDLZ,-0.7192982136377637,1.3722489773789204,121.92612737537736,0.0,0.8553016042632722,0.0241496288260719,-0.006014644269174905,0.002997400366797894,0.17154679689194496
86459,DLR,NTRS,-0.3795469438428956,1.0483395898019805,88.71098915496427,0.0,0.7578153794800587,0.0448689778949287,-0.003289377106694808,0.051586503937823894,0.03647240118354744
86474,DLR,OTEX,0.4127626304631244,1.1032650482985566,131.56643625267012,0.0,0.8731382287788605,0.0280207250613141,-0.0010067708681333375,0.04196686901567975,0.11311698241732193
86483,DLR,PCAR,-0.5272243825461985,1.2255325532171495,99.0481790175446,0.0,0.795952174143248,0.0368810920705458,-0.00307817057579355,0.0915832630023387,0.054459329713218874
86485,DLR,PEG,-0.520560592179855,1.3595122882617576,135.312072283806,0.0,0.879227963130664,0.0325618203014847,-0.0058979522014325665,0.008199531336444037,0.16264776678545556
86486,DLR,PEP,-0.6486765018640747,1.3497437840426856,167.55288484936185,0.0,0.9177808189023527,0.0081511993681017,-0.008673731056533029,0.0007315023083939459,0.24446885552919828
86517,DLR,RELX,0.6893697376250537,1.063460980678348,117.88906551331752,0.0,0.8467662353693117,0.0382172883979883,-0.0006781782720171334,0.08607298508240128,0.088460571517889
86538,DLR,SAP,-0.5717308458181495,1.2546509602098626,138.5963985625529,0.0,0.884229219542604,0.0024541202066047,-0.005649933845467227,0.017340318508731824,0.0947409386162884
86550,DLR,SLF,-0.4984170585526084,1.038980468337633,90.70594431510486,0.0,0.7658846635382471,0.038961129012054,-0.0036295582435685488,0.03115774836481191,0.07383587619862286
86558,DLR,SO,-1.0298175381114147,2.074036456842061,135.66445820368227,0.0,0.879779225248196,0.0056034525772228,-0.006297874878080037,0.003316309396927761,0.22968678211331206
86563,DLR,SRE,0.7186741095635355,1.0565831208597918,116.70679007309062,0.0,0.8441322599111336,0.013210028666548,-0.0006182083146138333,0.09345928815681258,0.1821816261546224
86574,DLR,SWK,-0.2051604580748004,1.0844755124926575,120.2771543492056,0.0,0.8518984718996535,0.0156408961042496,-0.004442468469282331,0.03525235465012498,0.08309371121292863
86605,DLR,TRP,-1.9644133847751268,3.038385806674459,78.94359216572371,0.0,0.7124758306963881,0.0285882872885649,-0.0019622526228954386,0.19538376466166388,0.08169433699350737
86615,DLR,TU,-1.44021062637631,2.097964608756424,96.81449433583492,0.0,0.7884429507022312,0.0419468620248249,-0.003123346536392638,0.074097033249657,0.0983986114397516
86616,DLR,TVE,-5.785726520380325,6.6693018554254735,156.5857287069244,0.0,0.906969313205602,0.0002253942752025,-0.007892900391987997,0.004620638853508652,0.003187426942683369
86650,DLR,WEC,0.2443850780502841,1.0268272094169502,168.03734247854177,0.0,0.9182155005079378,0.0063946503944879,-0.0021206016099455495,0.025410571730806963,0.23597279729529141
86661,DLR,WRB,0.1723399658134661,1.0799854167649905,141.83816951510613,0.0,0.888879396049343,0.0233530742740724,-0.002160125083532698,0.011914969120452217,0.12749084011688272
86665,DLR,WTW,-0.3525215771348547,1.4011966807186094,141.12430843068674,0.0,0.8878787346397915,0.003654578703929,-0.007077357568155574,0.0028988929386017425,0.11878231505904546
86671,DLR,YUM,-0.1108134872856116,1.0312270643822108,123.7824195998992,0.0,0.8590016439725902,0.0210602171405386,-0.005536705077056028,0.010262041729949366,0.08560039953222642
86679,DLTR,DUK,0.0630546641700493,1.1742413737126582,85.1460223766792,0.0,0.7424434317799126,0.0046859263217171,-0.009677324406025724,0.000552097143601082,0.06852362269289947
86688,DLTR,ED,-0.0395470089851025,1.3392691819778388,90.67660112811234,0.0,0.7657686149838174,0.001358031056535,-0.008656453119173436,0.0037295569218494342,0.04204856902065657
86705,DLTR,EQR,0.1207682811271195,1.158113168116347,80.06322616864838,0.0,0.7182110774980175,0.0042023032279811,-0.0081979160913102,0.0021748073606679013,0.07156570985351873
86717,DLTR,EXC,0.1929031718936962,1.5132450727032574,72.57807668087972,0.0,0.6768422682333319,0.0037422666976776,-0.008411018328602561,0.000681827183827099,0.08653680732587676
86741,DLTR,FTS,0.1407800510663582,1.464134915068708,58.813528289128726,0.0,0.579011231483626,0.0265050613138798,-0.006054719688975887,0.00612701252278393,0.0525505876155592
86749,DLTR,GIS,-0.0683120945814362,1.2543545942222545,60.23954114233205,0.0,0.5906443810821999,0.0481918979535055,-0.0059975015748203984,0.007232123053907258,0.05859734855841914
86754,DLTR,GPC,0.0382362642733216,1.0790424044179077,83.1657232341864,0.0,0.7333414626848727,0.0057996706489011,-0.008841312477523403,0.0008965397391673169,0.128471403242726
86760,DLTR,H,0.2053374065321445,1.0946596838005216,67.01761008899783,0.0,0.6410404293056866,0.0093905129900641,-0.005215078888496587,0.028444452956298598,0.0643395494655904
86786,DLTR,IFF,0.3060858052133124,1.0973665305554163,94.26266671607692,0.0,0.7793946795273345,0.0049001790902431,-0.0011761718341440639,0.0924489859449772,0.06254462454962473
86809,DLTR,JNJ,0.0396084004304544,1.0844724332275466,88.66235810926948,0.0,0.7576140450766438,0.0372304424770639,-0.0032883706080799567,0.01697701675253298,0.049972958078206675
86821,DLTR,KO,-0.2092932791110948,1.4112278348491405,81.82919361779365,0.0,0.7269574011619684,0.0052150955951462,-0.008528291130096755,0.0017579881251602065,0.06520884352284317
